"仓库(填写编号，例如001,002)",物流方式（填写名称，比如Fedex Ground）,国家简码,邮编起,邮编止,属性(填写数字：0普通 1偏远 2超级偏远),备注
004,MBB DEUPS,,ES_38488,,2,,
004,MBB DEUPS,,ES_3849,,2,,
004,MBB DEUPS,,ES_3850,,2,,
004,MBB DEUPS,,ES_3851,,2,,
004,MBB DEUPS,,ES_3852,,2,,
004,MBB DEUPS,,ES_3853,,2,,
004,MBB DEUPS,,ES_38541,,2,,
004,MBB DEUPS,,ES_38542,,2,,
004,MBB DEUPS,,ES_38543,,2,,
004,MBB DEUPS,,ES_38544,,2,,
004,MBB DEUPS,,ES_38545,,2,,
004,MBB DEUPS,,ES_38546,,2,,
004,MBB DEUPS,,ES_38547,,2,,
004,MBB DEUPS,,ES_38548,,2,,
004,MBB DEUPS,,ES_38549,,2,,
004,MBB DEUPS,,ES_3855,,2,,
004,MBB DEUPS,,ES_3856,,2,,
004,MBB DEUPS,,ES_38570,,2,,
004,MBB DEUPS,,ES_38571,,2,,
004,MBB DEUPS,,ES_38572,,2,,
004,MBB DEUPS,,ES_38573,,2,,
004,MBB DEUPS,,ES_38574,,2,,
004,MBB DEUPS,,ES_38575,,2,,
004,MBB DEUPS,,ES_38576,,2,,
004,MBB DEUPS,,ES_38577,,2,,
004,MBB DEUPS,,ES_38578,,2,,
004,MBB DEUPS,,ES_3858,,2,,
004,MBB DEUPS,,ES_38591,,2,,
004,MBB DEUPS,,ES_38595,,2,,
004,MBB DEUPS,,ES_38596,,2,,
004,MBB DEUPS,,ES_38597,,2,,
004,MBB DEUPS,,ES_38598,,2,,
004,MBB DEUPS,,ES_38599,,2,,
004,MBB DEUPS,,ES_3860,,2,,
004,MBB DEUPS,,ES_38610,,2,,
004,MBB DEUPS,,ES_38611,,2,,
004,MBB DEUPS,,ES_38612,,2,,
004,MBB DEUPS,,ES_38613,,2,,
004,MBB DEUPS,,ES_38617,,2,,
004,MBB DEUPS,,ES_38618,,2,,
004,MBB DEUPS,,ES_38619,,2,,
004,MBB DEUPS,,ES_3862,,2,,
004,MBB DEUPS,,ES_3863,,2,,
004,MBB DEUPS,,ES_3864,,2,,
004,MBB DEUPS,,ES_3865,,2,,
004,MBB DEUPS,,ES_3866,,2,,
004,MBB DEUPS,,ES_3867,,2,,
004,MBB DEUPS,,ES_3868,,2,,
004,MBB DEUPS,,ES_3869,,2,,
004,MBB DEUPS,,ES_3870,,2,,
004,MBB DEUPS,,ES_38710,,2,,
004,MBB DEUPS,,ES_38711,,2,,
004,MBB DEUPS,,ES_38712,,2,,
004,MBB DEUPS,,ES_38713,,2,,
004,MBB DEUPS,,ES_38715,,2,,
004,MBB DEUPS,,ES_38716,,2,,
004,MBB DEUPS,,ES_38717,,2,,
004,MBB DEUPS,,ES_38718,,2,,
004,MBB DEUPS,,ES_38719,,2,,
004,MBB DEUPS,,ES_38720,,2,,
004,MBB DEUPS,,ES_38721,,2,,
004,MBB DEUPS,,ES_38722,,2,,
004,MBB DEUPS,,ES_38723,,2,,
004,MBB DEUPS,,ES_38724,,2,,
004,MBB DEUPS,,ES_38725,,2,,
004,MBB DEUPS,,ES_3873,,2,,
004,MBB DEUPS,,ES_38741,,2,,
004,MBB DEUPS,,ES_38742,,2,,
004,MBB DEUPS,,ES_38743,,2,,
004,MBB DEUPS,,ES_38744,,2,,
004,MBB DEUPS,,ES_38745,,2,,
004,MBB DEUPS,,ES_38746,,2,,
004,MBB DEUPS,,ES_38747,,2,,
004,MBB DEUPS,,ES_38748,,2,,
004,MBB DEUPS,,ES_38750,,2,,
004,MBB DEUPS,,ES_38751,,2,,
004,MBB DEUPS,,ES_38752,,2,,
004,MBB DEUPS,,ES_38753,,2,,
004,MBB DEUPS,,ES_38754,,2,,
004,MBB DEUPS,,ES_38755,,2,,
004,MBB DEUPS,,ES_38756,,2,,
004,MBB DEUPS,,ES_38757,,2,,
004,MBB DEUPS,,ES_38759,,2,,
004,MBB DEUPS,,ES_38760,,2,,
004,MBB DEUPS,,ES_38761,,2,,
004,MBB DEUPS,,ES_38762,,2,,
004,MBB DEUPS,,ES_38763,,2,,
004,MBB DEUPS,,ES_38764,,2,,
004,MBB DEUPS,,ES_38765,,2,,
004,MBB DEUPS,,ES_38766,,2,,
004,MBB DEUPS,,ES_38768,,2,,
004,MBB DEUPS,,ES_38770,,2,,
004,MBB DEUPS,,ES_38771,,2,,
004,MBB DEUPS,,ES_38772,,2,,
004,MBB DEUPS,,ES_38773,,2,,
004,MBB DEUPS,,ES_38774,,2,,
004,MBB DEUPS,,ES_38775,,2,,
004,MBB DEUPS,,ES_38776,,2,,
004,MBB DEUPS,,ES_38777,,2,,
004,MBB DEUPS,,ES_38778,,2,,
004,MBB DEUPS,,ES_38780,,2,,
004,MBB DEUPS,,ES_38781,,2,,
004,MBB DEUPS,,ES_38782,,2,,
004,MBB DEUPS,,ES_38783,,2,,
004,MBB DEUPS,,ES_38784,,2,,
004,MBB DEUPS,,ES_38785,,2,,
004,MBB DEUPS,,ES_38786,,2,,
004,MBB DEUPS,,ES_38787,,2,,
004,MBB DEUPS,,ES_38789,,2,,
004,MBB DEUPS,,ES_3879,,2,,
004,MBB DEUPS,,ES_3880,,2,,
004,MBB DEUPS,,ES_38810,,2,,
004,MBB DEUPS,,ES_38811,,2,,
004,MBB DEUPS,,ES_38812,,2,,
004,MBB DEUPS,,ES_38814,,2,,
004,MBB DEUPS,,ES_38815,,2,,
004,MBB DEUPS,,ES_38816,,2,,
004,MBB DEUPS,,ES_38817,,2,,
004,MBB DEUPS,,ES_38818,,2,,
004,MBB DEUPS,,ES_38819,,2,,
004,MBB DEUPS,,ES_38820,,2,,
004,MBB DEUPS,,ES_38821,,2,,
004,MBB DEUPS,,ES_38822,,2,,
004,MBB DEUPS,,ES_38823,,2,,
004,MBB DEUPS,,ES_38824,,2,,
004,MBB DEUPS,,ES_38825,,2,,
004,MBB DEUPS,,ES_38826,,2,,
004,MBB DEUPS,,ES_38827,,2,,
004,MBB DEUPS,,ES_38828,,2,,
004,MBB DEUPS,,ES_3883,,2,,
004,MBB DEUPS,,ES_38840,,2,,
004,MBB DEUPS,,ES_38841,,2,,
004,MBB DEUPS,,ES_38842,,2,,
004,MBB DEUPS,,ES_38843,,2,,
004,MBB DEUPS,,ES_38844,,2,,
004,MBB DEUPS,,ES_38845,,2,,
004,MBB DEUPS,,ES_38846,,2,,
004,MBB DEUPS,,ES_38847,,2,,
004,MBB DEUPS,,ES_38848,,2,,
004,MBB DEUPS,,ES_38850,,2,,
004,MBB DEUPS,,ES_38851,,2,,
004,MBB DEUPS,,ES_38853,,2,,
004,MBB DEUPS,,ES_38854,,2,,
004,MBB DEUPS,,ES_38855,,2,,
004,MBB DEUPS,,ES_38856,,2,,
004,MBB DEUPS,,ES_38857,,2,,
004,MBB DEUPS,,ES_38858,,2,,
004,MBB DEUPS,,ES_38859,,2,,
004,MBB DEUPS,,ES_38860,,2,,
004,MBB DEUPS,,ES_38861,,2,,
004,MBB DEUPS,,ES_38862,,2,,
004,MBB DEUPS,,ES_38863,,2,,
004,MBB DEUPS,,ES_38864,,2,,
004,MBB DEUPS,,ES_38865,,2,,
004,MBB DEUPS,,ES_38866,,2,,
004,MBB DEUPS,,ES_38867,,2,,
004,MBB DEUPS,,ES_38868,,2,,
004,MBB DEUPS,,ES_38870,,2,,
004,MBB DEUPS,,ES_38871,,2,,
004,MBB DEUPS,,ES_38872,,2,,
004,MBB DEUPS,,ES_38873,,2,,
004,MBB DEUPS,,ES_38874,,2,,
004,MBB DEUPS,,ES_38875,,2,,
004,MBB DEUPS,,ES_38876,,2,,
004,MBB DEUPS,,ES_38877,,2,,
004,MBB DEUPS,,ES_38878,,2,,
004,MBB DEUPS,,ES_3888,,2,,
004,MBB DEUPS,,ES_38893,,2,,
004,MBB DEUPS,,ES_38894,,2,,
004,MBB DEUPS,,ES_38895,,2,,
004,MBB DEUPS,,ES_38896,,2,,
004,MBB DEUPS,,ES_38897,,2,,
004,MBB DEUPS,,ES_38898,,2,,
004,MBB DEUPS,,ES_38899,,2,,
004,MBB DEUPS,,ES_3890,,2,,
004,MBB DEUPS,,ES_38911,,2,,
004,MBB DEUPS,,ES_38912,,2,,
004,MBB DEUPS,,ES_38915,,2,,
004,MBB DEUPS,,ES_38916,,2,,
004,MBB DEUPS,,ES_38917,,2,,
004,MBB DEUPS,,ES_38918,,2,,
004,MBB DEUPS,,ES_38919,,2,,
004,MBB DEUPS,,ES_3892,,2,,
004,MBB DEUPS,,ES_3893,,2,,
004,MBB DEUPS,,ES_3894,,2,,
004,MBB DEUPS,,ES_3895,,2,,
004,MBB DEUPS,,ES_3896,,2,,
004,MBB DEUPS,,ES_3897,,2,,
004,MBB DEUPS,,ES_3898,,2,,
004,MBB DEUPS,,ES_3899,,2,,
004,MBB DEUPS,,ES_51,,2,,
004,MBB DEUPS,,ES_52,,2,,
004,MBB DEUPS,,SE_9,,2,,
004,MBB DEUPS,,AT_2081,,3,,
004,MBB DEUPS,,AT_2082,,3,,
004,MBB DEUPS,,AT_2083,,3,,
004,MBB DEUPS,,AT_2084,,3,,
004,MBB DEUPS,,AT_2091,,3,,
004,MBB DEUPS,,AT_2092,,3,,
004,MBB DEUPS,,AT_2093,,3,,
004,MBB DEUPS,,AT_2094,,3,,
004,MBB DEUPS,,AT_2095,,3,,
004,MBB DEUPS,,AT_2272,,3,,
004,MBB DEUPS,,AT_2273,,3,,
004,MBB DEUPS,,AT_2274,,3,,
004,MBB DEUPS,,AT_2275,,3,,
004,MBB DEUPS,,AT_2276,,3,,
004,MBB DEUPS,,AT_3871,,3,,
004,MBB DEUPS,,AT_3872,,3,,
004,MBB DEUPS,,AT_3873,,3,,
004,MBB DEUPS,,AT_3874,,3,,
004,MBB DEUPS,,AT_3911,,3,,
004,MBB DEUPS,,AT_3925,,3,,
004,MBB DEUPS,,AT_4092,,3,,
004,MBB DEUPS,,AT_4161,,3,,
004,MBB DEUPS,,AT_4162,,3,,
004,MBB DEUPS,,AT_4163,,3,,
004,MBB DEUPS,,AT_4164,,3,,
004,MBB DEUPS,,AT_4263,,3,,
004,MBB DEUPS,,AT_4463,,3,,
004,MBB DEUPS,,AT_4573,,3,,
004,MBB DEUPS,,AT_4574,,3,,
004,MBB DEUPS,,AT_4575,,3,,
004,MBB DEUPS,,AT_5505,,3,,
004,MBB DEUPS,,AT_5561,,3,,
004,MBB DEUPS,,AT_5562,,3,,
004,MBB DEUPS,,AT_5563,,3,,
004,MBB DEUPS,,AT_5572,,3,,
004,MBB DEUPS,,AT_5583,,3,,
004,MBB DEUPS,,AT_5584,,3,,
004,MBB DEUPS,,AT_5585,,3,,
004,MBB DEUPS,,AT_5591,,3,,
004,MBB DEUPS,,AT_5592,,3,,
004,MBB DEUPS,,AT_5611,,3,,
004,MBB DEUPS,,AT_5752,,3,,
004,MBB DEUPS,,AT_5753,,3,,
004,MBB DEUPS,,AT_5754,,3,,
004,MBB DEUPS,,AT_6215,,3,,
004,MBB DEUPS,,AT_6652,,3,,
004,MBB DEUPS,,AT_6653,,3,,
004,MBB DEUPS,,AT_6654,,3,,
004,MBB DEUPS,,AT_6655,,3,,
004,MBB DEUPS,,AT_6672,,3,,
004,MBB DEUPS,,AT_6673,,3,,
004,MBB DEUPS,,AT_6675,,3,,
004,MBB DEUPS,,AT_6677,,3,,
004,MBB DEUPS,,AT_6682,,3,,
004,MBB DEUPS,,AT_6691,,3,,
004,MBB DEUPS,,AT_6708,,3,,
004,MBB DEUPS,,AT_6886,,3,,
004,MBB DEUPS,,AT_6888,,3,,
004,MBB DEUPS,,AT_6991,,3,,
004,MBB DEUPS,,AT_6992,,3,,
004,MBB DEUPS,,AT_6993,,3,,
004,MBB DEUPS,,AT_8663,,3,,
004,MBB DEUPS,,AT_8673,,3,,
004,MBB DEUPS,,AT_8674,,3,,
004,MBB DEUPS,,AT_8762,,3,,
004,MBB DEUPS,,AT_8763,,3,,
004,MBB DEUPS,,AT_8764,,3,,
004,MBB DEUPS,,AT_8765,,3,,
004,MBB DEUPS,,AT_8832,,3,,
004,MBB DEUPS,,AT_8971,,3,,
004,MBB DEUPS,,AT_8972,,3,,
004,MBB DEUPS,,AT_8973,,3,,
004,MBB DEUPS,,AT_8974,,3,,
004,MBB DEUPS,,AT_8993,,3,,
004,MBB DEUPS,,AT_9363,,3,,
004,MBB DEUPS,,AT_9782,,3,,
004,MBB DEUPS,,AT_9931,,3,,
004,MBB DEUPS,,AT_9932,,3,,
004,MBB DEUPS,,AT_9941,,3,,
004,MBB DEUPS,,AT_9942,,3,,
004,MBB DEUPS,,AT_9961,,3,,
004,MBB DEUPS,,AT_9962,,3,,
004,MBB DEUPS,,AT_9963,,3,,
004,MBB DEUPS,,AT_9972,,3,,
004,MBB DEUPS,,AT_9974,,3,,
004,MBB DEUPS,,AT_9981,,3,,
004,MBB DEUPS,,CZ_33039,,3,,
004,MBB DEUPS,,CZ_33040,,3,,
004,MBB DEUPS,,CZ_34951,,3,,
004,MBB DEUPS,,CZ_34952,,3,,
004,MBB DEUPS,,CZ_34953,,3,,
004,MBB DEUPS,,CZ_34954,,3,,
004,MBB DEUPS,,CZ_34972,,3,,
004,MBB DEUPS,,CZ_35121,,3,,
004,MBB DEUPS,,CZ_35122,,3,,
004,MBB DEUPS,,CZ_35124,,3,,
004,MBB DEUPS,,CZ_35131,,3,,
004,MBB DEUPS,,CZ_35132,,3,,
004,MBB DEUPS,,CZ_35133,,3,,
004,MBB DEUPS,,CZ_35201,,3,,
004,MBB DEUPS,,CZ_35202,,3,,
004,MBB DEUPS,,CZ_37872,,3,,
004,MBB DEUPS,,CZ_37873,,3,,
004,MBB DEUPS,,CZ_37881,,3,,
004,MBB DEUPS,,CZ_38223,,3,,
004,MBB DEUPS,,CZ_38226,,3,,
004,MBB DEUPS,,CZ_38276,,3,,
004,MBB DEUPS,,CZ_38293,,3,,
004,MBB DEUPS,,CZ_38441,,3,,
004,MBB DEUPS,,CZ_38442,,3,,
004,MBB DEUPS,,CZ_38443,,3,,
004,MBB DEUPS,,CZ_38444,,3,,
004,MBB DEUPS,,CZ_38451,,3,,
004,MBB DEUPS,,CZ_38491,,3,,
004,MBB DEUPS,,CZ_38492,,3,,
004,MBB DEUPS,,CZ_38493,,3,,
004,MBB DEUPS,,CZ_40753,,3,,
004,MBB DEUPS,,CZ_40760,,3,,
004,MBB DEUPS,,CZ_40761,,3,,
004,MBB DEUPS,,CZ_40777,,3,,
004,MBB DEUPS,,CZ_40778,,3,,
004,MBB DEUPS,,CZ_40779,,3,,
004,MBB DEUPS,,CZ_40784,,3,,
004,MBB DEUPS,,CZ_43121,,3,,
004,MBB DEUPS,,CZ_43132,,3,,
004,MBB DEUPS,,CZ_43182,,3,,
004,MBB DEUPS,,CZ_43184,,3,,
004,MBB DEUPS,,CZ_43186,,3,,
004,MBB DEUPS,,CZ_43191,,3,,
004,MBB DEUPS,,CZ_43546,,3,,
004,MBB DEUPS,,CZ_43547,,3,,
004,MBB DEUPS,,CZ_46322,,3,,
004,MBB DEUPS,,CZ_46323,,3,,
004,MBB DEUPS,,CZ_46361,,3,,
004,MBB DEUPS,,CZ_46362,,3,,
004,MBB DEUPS,,CZ_46363,,3,,
004,MBB DEUPS,,CZ_46364,,3,,
004,MBB DEUPS,,CZ_46365,,3,,
004,MBB DEUPS,,CZ_46366,,3,,
004,MBB DEUPS,,CZ_46367,,3,,
004,MBB DEUPS,,CZ_46371,,3,,
004,MBB DEUPS,,CZ_46373,,3,,
004,MBB DEUPS,,CZ_46374,,3,,
004,MBB DEUPS,,CZ_46401,,3,,
004,MBB DEUPS,,CZ_46812,,3,,
004,MBB DEUPS,,CZ_46844,,3,,
004,MBB DEUPS,,CZ_46850,,3,,
004,MBB DEUPS,,CZ_54955,,3,,
004,MBB DEUPS,,CZ_54961,,3,,
004,MBB DEUPS,,CZ_54971,,3,,
004,MBB DEUPS,,CZ_54972,,3,,
004,MBB DEUPS,,CZ_54973,,3,,
004,MBB DEUPS,,CZ_54974,,3,,
004,MBB DEUPS,,CZ_54981,,3,,
004,MBB DEUPS,,CZ_54982,,3,,
004,MBB DEUPS,,CZ_54983,,3,,
004,MBB DEUPS,,CZ_54984,,3,,
004,MBB DEUPS,,CZ_55001,,3,,
004,MBB DEUPS,,CZ_55003,,3,,
004,MBB DEUPS,,CZ_58232,,3,,
004,MBB DEUPS,,CZ_58233,,3,,
004,MBB DEUPS,,CZ_58274,,3,,
004,MBB DEUPS,,CZ_58282,,3,,
004,MBB DEUPS,,CZ_58283,,3,,
004,MBB DEUPS,,CZ_58284,,3,,
004,MBB DEUPS,,CZ_58286,,3,,
004,MBB DEUPS,,CZ_58287,,3,,
004,MBB DEUPS,,CZ_58291,,3,,
004,MBB DEUPS,,CZ_58292,,3,,
004,MBB DEUPS,,CZ_58293,,3,,
004,MBB DEUPS,,CZ_58294,,3,,
004,MBB DEUPS,,CZ_58401,,3,,
004,MBB DEUPS,,CZ_67122,,3,,
004,MBB DEUPS,,CZ_67123,,3,,
004,MBB DEUPS,,CZ_67124,,3,,
004,MBB DEUPS,,CZ_67125,,3,,
004,MBB DEUPS,,CZ_67126,,3,,
004,MBB DEUPS,,CZ_67127,,3,,
004,MBB DEUPS,,CZ_67128,,3,,
004,MBB DEUPS,,CZ_67129,,3,,
004,MBB DEUPS,,CZ_67167,,3,,
004,MBB DEUPS,,CZ_67168,,3,,
004,MBB DEUPS,,CZ_67169,,3,,
004,MBB DEUPS,,CZ_67181,,3,,
004,MBB DEUPS,,CZ_67182,,3,,
004,MBB DEUPS,,CZ_67183,,3,,
004,MBB DEUPS,,CZ_67185,,3,,
004,MBB DEUPS,,CZ_68755,,3,,
004,MBB DEUPS,,CZ_68765,,3,,
004,MBB DEUPS,,CZ_68766,,3,,
004,MBB DEUPS,,CZ_68767,,3,,
004,MBB DEUPS,,CZ_68771,,3,,
004,MBB DEUPS,,CZ_68772,,3,,
004,MBB DEUPS,,CZ_68774,,3,,
004,MBB DEUPS,,CZ_69663,,3,,
004,MBB DEUPS,,CZ_69664,,3,,
004,MBB DEUPS,,CZ_69666,,3,,
004,MBB DEUPS,,CZ_69667,,3,,
004,MBB DEUPS,,CZ_69675,,3,,
004,MBB DEUPS,,CZ_73982,,3,,
004,MBB DEUPS,,CZ_73985,,3,,
004,MBB DEUPS,,CZ_73991,,3,,
004,MBB DEUPS,,CZ_73994,,3,,
004,MBB DEUPS,,CZ_73995,,3,,
004,MBB DEUPS,,CZ_73996,,3,,
004,MBB DEUPS,,CZ_73997,,3,,
004,MBB DEUPS,,CZ_73998,,3,,
004,MBB DEUPS,,CZ_78825,,3,,
004,MBB DEUPS,,CZ_78832,,3,,
004,MBB DEUPS,,CZ_79001,,3,,
004,MBB DEUPS,,CZ_79003,,3,,
004,MBB DEUPS,,CZ_79051,,3,,
004,MBB DEUPS,,CZ_79052,,3,,
004,MBB DEUPS,,CZ_79053,,3,,
004,MBB DEUPS,,CZ_79054,,3,,
004,MBB DEUPS,,CZ_79055,,3,,
004,MBB DEUPS,,CZ_79056,,3,,
004,MBB DEUPS,,CZ_79057,,3,,
004,MBB DEUPS,,CZ_79058,,3,,
004,MBB DEUPS,,CZ_79061,,3,,
004,MBB DEUPS,,CZ_79063,,3,,
004,MBB DEUPS,,CZ_79064,,3,,
004,MBB DEUPS,,CZ_79065,,3,,
004,MBB DEUPS,,CZ_79066,,3,,
004,MBB DEUPS,,CZ_79067,,3,,
004,MBB DEUPS,,CZ_79068,,3,,
004,MBB DEUPS,,CZ_79069,,3,,
004,MBB DEUPS,,CZ_79070,,3,,
004,MBB DEUPS,,CZ_79081,,3,,
004,MBB DEUPS,,CZ_79082,,3,,
004,MBB DEUPS,,CZ_79083,,3,,
004,MBB DEUPS,,CZ_79084,,3,,
004,MBB DEUPS,,CZ_79376,,3,,
004,MBB DEUPS,,DK_4944,,3,,
004,MBB DEUPS,,DK_59,,3,,
004,MBB DEUPS,,DK_6270,,3,,
004,MBB DEUPS,,DK_6280,,3,,
004,MBB DEUPS,,DK_6720,,3,,
004,MBB DEUPS,,DK_6792,,3,,
004,MBB DEUPS,,DK_6818,,3,,
004,MBB DEUPS,,DK_6819,,3,,
004,MBB DEUPS,,DK_682,,3,,
004,MBB DEUPS,,DK_683,,3,,
004,MBB DEUPS,,DK_684,,3,,
004,MBB DEUPS,,DK_685,,3,,
004,MBB DEUPS,,DK_686,,3,,
004,MBB DEUPS,,DK_6871,,3,,
004,MBB DEUPS,,DK_6872,,3,,
004,MBB DEUPS,,DK_6873,,3,,
004,MBB DEUPS,,DK_6874,,3,,
004,MBB DEUPS,,DK_6875,,3,,
004,MBB DEUPS,,DK_6876,,3,,
004,MBB DEUPS,,DK_6877,,3,,
004,MBB DEUPS,,DK_6878,,3,,
004,MBB DEUPS,,DK_6879,,3,,
004,MBB DEUPS,,DK_6881,,3,,
004,MBB DEUPS,,DK_6882,,3,,
004,MBB DEUPS,,DK_6883,,3,,
004,MBB DEUPS,,DK_6884,,3,,
004,MBB DEUPS,,DK_6885,,3,,
004,MBB DEUPS,,DK_6886,,3,,
004,MBB DEUPS,,DK_6887,,3,,
004,MBB DEUPS,,DK_6888,,3,,
004,MBB DEUPS,,DK_6889,,3,,
004,MBB DEUPS,,DK_6890,,3,,
004,MBB DEUPS,,DK_6893,,3,,
004,MBB DEUPS,,DK_6960,,3,,
004,MBB DEUPS,,DK_9492,,3,,
004,MBB DEUPS,,DK_9493,,3,,
004,MBB DEUPS,,DK_997,,3,,
004,MBB DEUPS,,DK_998,,3,,
004,MBB DEUPS,,DK_9990,,3,,
004,MBB DEUPS,,FI_2163,,3,,
004,MBB DEUPS,,FI_2164,,3,,
004,MBB DEUPS,,FI_2165,,3,,
004,MBB DEUPS,,FI_2166,,3,,
004,MBB DEUPS,,FI_2167,,3,,
004,MBB DEUPS,,FI_2168,,3,,
004,MBB DEUPS,,FI_2169,,3,,
004,MBB DEUPS,,FI_217,,3,,
004,MBB DEUPS,,FI_218,,3,,
004,MBB DEUPS,,FI_219,,3,,
004,MBB DEUPS,,FI_220,,3,,
004,MBB DEUPS,,FI_221,,3,,
004,MBB DEUPS,,FI_222,,3,,
004,MBB DEUPS,,FI_223,,3,,
004,MBB DEUPS,,FI_224,,3,,
004,MBB DEUPS,,FI_225,,3,,
004,MBB DEUPS,,FI_226,,3,,
004,MBB DEUPS,,FI_227,,3,,
004,MBB DEUPS,,FI_228,,3,,
004,MBB DEUPS,,FI_2290,,3,,
004,MBB DEUPS,,FI_2291,,3,,
004,MBB DEUPS,,FI_2292,,3,,
004,MBB DEUPS,,FI_2293,,3,,
004,MBB DEUPS,,FI_2294,,3,,
004,MBB DEUPS,,FI_22950,,3,,
004,MBB DEUPS,,FI_3975,,3,,
004,MBB DEUPS,,FI_3976,,3,,
004,MBB DEUPS,,FI_3977,,3,,
004,MBB DEUPS,,FI_3978,,3,,
004,MBB DEUPS,,FI_3979,,3,,
004,MBB DEUPS,,FI_398,,3,,
004,MBB DEUPS,,FI_399,,3,,
004,MBB DEUPS,,FI_40,,3,,
004,MBB DEUPS,,FI_41,,3,,
004,MBB DEUPS,,FI_42,,3,,
004,MBB DEUPS,,FI_43,,3,,
004,MBB DEUPS,,FI_440,,3,,
004,MBB DEUPS,,FI_441,,3,,
004,MBB DEUPS,,FI_442,,3,,
004,MBB DEUPS,,FI_443,,3,,
004,MBB DEUPS,,FI_444,,3,,
004,MBB DEUPS,,FI_445,,3,,
004,MBB DEUPS,,FI_446,,3,,
004,MBB DEUPS,,FI_447,,3,,
004,MBB DEUPS,,FI_448,,3,,
004,MBB DEUPS,,FI_4490,,3,,
004,MBB DEUPS,,FI_4491,,3,,
004,MBB DEUPS,,FI_4492,,3,,
004,MBB DEUPS,,FI_4493,,3,,
004,MBB DEUPS,,FI_4494,,3,,
004,MBB DEUPS,,FI_4495,,3,,
004,MBB DEUPS,,FI_4496,,3,,
004,MBB DEUPS,,FI_44970,,3,,
004,MBB DEUPS,,FI_5272,,3,,
004,MBB DEUPS,,FI_5273,,3,,
004,MBB DEUPS,,FI_5274,,3,,
004,MBB DEUPS,,FI_5275,,3,,
004,MBB DEUPS,,FI_5276,,3,,
004,MBB DEUPS,,FI_5277,,3,,
004,MBB DEUPS,,FI_5278,,3,,
004,MBB DEUPS,,FI_5279,,3,,
004,MBB DEUPS,,FI_528,,3,,
004,MBB DEUPS,,FI_529,,3,,
004,MBB DEUPS,,FI_53,,3,,
004,MBB DEUPS,,FI_54,,3,,
004,MBB DEUPS,,FI_55,,3,,
004,MBB DEUPS,,FI_56,,3,,
004,MBB DEUPS,,FI_57,,3,,
004,MBB DEUPS,,FI_58,,3,,
004,MBB DEUPS,,FI_59,,3,,
004,MBB DEUPS,,FI_6,,3,,
004,MBB DEUPS,,FI_7,,3,,
004,MBB DEUPS,,FI_80,,3,,
004,MBB DEUPS,,FI_81,,3,,
004,MBB DEUPS,,FI_82,,3,,
004,MBB DEUPS,,FI_83,,3,,
004,MBB DEUPS,,FI_84,,3,,
004,MBB DEUPS,,FI_85,,3,,
004,MBB DEUPS,,FI_86,,3,,
004,MBB DEUPS,,FR_04,,3,,
004,MBB DEUPS,,FR_05,,3,,
004,MBB DEUPS,,FR_06260,,3,,
004,MBB DEUPS,,FR_06380,,3,,
004,MBB DEUPS,,FR_06390,,3,,
004,MBB DEUPS,,FR_06420,,3,,
004,MBB DEUPS,,FR_06430,,3,,
004,MBB DEUPS,,FR_06440,,3,,
004,MBB DEUPS,,FR_06450,,3,,
004,MBB DEUPS,,FR_06460,,3,,
004,MBB DEUPS,,FR_06470,,3,,
004,MBB DEUPS,,FR_06540,,3,,
004,MBB DEUPS,,FR_06620,,3,,
004,MBB DEUPS,,FR_06660,,3,,
004,MBB DEUPS,,FR_06710,,3,,
004,MBB DEUPS,,FR_06750,,3,,
004,MBB DEUPS,,FR_06790,,3,,
004,MBB DEUPS,,FR_06830,,3,,
004,MBB DEUPS,,FR_06850,,3,,
004,MBB DEUPS,,FR_06910,,3,,
004,MBB DEUPS,,FR_09,,3,,
004,MBB DEUPS,,FR_11101,,3,,
004,MBB DEUPS,,FR_11140,,3,,
004,MBB DEUPS,,FR_11150,,3,,
004,MBB DEUPS,,FR_11160,,3,,
004,MBB DEUPS,,FR_11170,,3,,
004,MBB DEUPS,,FR_11190,,3,,
004,MBB DEUPS,,FR_11220,,3,,
004,MBB DEUPS,,FR_11230,,3,,
004,MBB DEUPS,,FR_11240,,3,,
004,MBB DEUPS,,FR_11250,,3,,
004,MBB DEUPS,,FR_11260,,3,,
004,MBB DEUPS,,FR_11270,,3,,
004,MBB DEUPS,,FR_11290,,3,,
004,MBB DEUPS,,FR_11300,,3,,
004,MBB DEUPS,,FR_11310,,3,,
004,MBB DEUPS,,FR_11320,,3,,
004,MBB DEUPS,,FR_11330,,3,,
004,MBB DEUPS,,FR_11340,,3,,
004,MBB DEUPS,,FR_11350,,3,,
004,MBB DEUPS,,FR_11360,,3,,
004,MBB DEUPS,,FR_11370,,3,,
004,MBB DEUPS,,FR_11380,,3,,
004,MBB DEUPS,,FR_11390,,3,,
004,MBB DEUPS,,FR_11400,,3,,
004,MBB DEUPS,,FR_11410,,3,,
004,MBB DEUPS,,FR_11420,,3,,
004,MBB DEUPS,,FR_11480,,3,,
004,MBB DEUPS,,FR_11490,,3,,
004,MBB DEUPS,,FR_11500,,3,,
004,MBB DEUPS,,FR_11510,,3,,
004,MBB DEUPS,,FR_11540,,3,,
004,MBB DEUPS,,FR_11570,,3,,
004,MBB DEUPS,,FR_11580,,3,,
004,MBB DEUPS,,FR_11600,,3,,
004,MBB DEUPS,,FR_11610,,3,,
004,MBB DEUPS,,FR_11620,,3,,
